"","N_SQ_AD","primaire"
"54049",750109178,237
"54050",750118242,286
"54051",750111958,237
"54052",750107815,237
"54053",750107855,286
"54054",750107912,237
"54055",750111737,286
"54056",750107915,237
"54057",750109467,237
"54058",750109330,286
"54059",750113082,237
"54060",750113971,237
"54061",750117038,237
"54062",750107847,286
"54063",750113970,237
"54064",750157381,237
"54065",750109099,237
"54066",750111963,237
"54067",750111727,286
"54068",750111954,237
"54069",750107818,237
"54070",750107856,286
"54071",750107908,237
"54072",750109316,286
"54073",750117011,237
"54074",750109179,237
"54075",750109458,237
"54076",750113095,286
"54077",750160980,286
"54078",750111718,286
"54079",750111241,237
"54080",750111959,237
"54081",750111730,286
"54082",750111729,286
"54083",750117025,237
"54084",750107817,237
"54085",750109462,237
"54086",750118245,286
"54087",750117610,237
"54088",750109337,286
"54089",750111956,237
"54090",750109111,237
"54091",750111732,286
"54092",750111721,286
"54093",750111745,286
"54094",750111735,286
"54095",750111734,286
"54096",750107914,237
"54097",750107824,237
"54098",750117019,237
"54099",750107814,237
"54100",750109453,237
"54101",750111247,237
"54102",750111746,286
"54103",750107862,286
"54104",750109176,237
"54105",750107857,286
"54106",750109472,237
"54107",750111738,286
"54108",750109325,286
"54109",750109459,237
"54110",750111249,237
"54111",750111739,286
"54112",750111742,286
"54113",750111728,286
"54114",750117009,237
"54115",750107854,286
"54116",750117027,237
"54117",750109098,237
"54118",750111960,237
"54119",750118241,286
"54120",750111961,237
"54121",750111235,237
"54122",750117050,237
"54123",750117033,237
"54124",750118244,286
"54125",750160969,286
"54126",750109332,286
"54127",750117016,237
"54128",750109456,237
"54129",750109331,286
"54130",750111962,237
"54131",750109333,286
"54132",750109327,286
"54133",750107858,286
"54134",750117629,237
"54135",750111236,237
"54136",750111740,286
"54137",750111741,286
"54138",750117024,237
"54139",750117022,237
"54140",750117036,237
"54141",750111234,237
"54142",750117010,237
"54143",750117029,237
"54144",750109095,237
"54145",750117005,237
"54146",750109324,286
"54147",750109177,237
"54148",750167113,237
"54149",750111733,286
"54150",750111233,237
"54151",750107820,237
"54152",750117046,237
"54153",750117048,237
"54154",750107816,237
"54155",750109328,286
"54156",750117039,237
"54157",750117015,237
"54158",750117006,237
"54159",750111965,237
"54160",750109319,286
"54161",750117615,237
"54162",750109461,237
"54163",750109465,237
"54164",750111239,237
"54165",750117003,237
"54166",750111744,286
"54167",750107911,237
"54168",750107819,237
"54169",750117618,237
"54170",750174603,237
"54171",750111724,286
"54172",750113973,237
"54173",750111725,286
"54174",750117612,237
"54175",750117632,237
"54176",750109454,237
"54177",750174604,237
"54178",750109463,237
"54179",750109336,286
"54180",750111731,286
"54181",750107913,237
"54182",750117047,237
"54183",750109466,237
"54184",750107861,286
"54185",750117633,237
"54186",750117042,237
"54187",750111964,237
"54188",750117617,237
"54189",750109468,237
"54190",750109326,286
"54191",750117026,237
"54192",750107946,286
"54193",750107851,286
"54194",750111736,286
"54195",750117012,237
"54196",750117052,237
"54197",750141040,237
"54198",750109180,237
"54199",750107864,286
"54200",750113078,237
"54201",750107860,286
"54202",750109457,237
"54203",750117614,237
"54204",750140688,237
"54205",750117018,237
"54206",750107866,286
"54207",750117032,237
"54208",750117007,237
"54209",750107850,286
"54210",750113972,237
"54211",750113081,237
"54212",750109174,237
"54213",750109473,237
"54214",750118236,286
"54215",750107821,237
"54216",750107853,286
"54217",750117037,237
"54218",750117043,237
"54219",750117049,237
"54220",750107867,286
"54221",750113975,237
"54222",750109175,237
"54223",750117616,237
"54224",750107849,286
"54225",750113075,237
"54226",750113074,237
"54227",750111244,237
"54228",750140689,237
"54229",750117041,237
"54230",750107859,286
"54231",750117628,237
"54232",750113076,237
"54233",750109317,286
"54234",750117040,237
"54235",750118243,286
"54236",750117008,237
"54237",750109460,237
"54238",750165228,237
"54239",750109469,237
"54240",750107948,286
"54241",750111240,237
"54242",750117014,237
"54243",750109455,237
"54244",750117606,237
"54245",750156118,237
"54246",750109102,237
"54247",750117035,237
"54248",750107944,286
"54249",750117030,237
"54250",750117611,237
"54251",750109464,237
"54252",750117045,237
"54253",750109321,286
"54254",750117020,237
"54255",750113077,237
"54256",750117620,237
"54257",750117004,237
"54258",750107947,286
"54259",750117023,237
"54260",750107813,237
"54261",750117608,237
"54262",750117609,237
"54263",750117621,237
"54264",750154286,237
"54265",750117034,237
"54266",750117613,237
"54267",750109471,237
"54268",750118237,286
"54269",750117013,237
"54270",750109470,237
"54271",750136477,160
"54272",750138345,163
"54273",750140287,160
"54274",750135401,155
"54275",750132337,163
"54276",750139589,160
"54277",750134641,155
"54278",750134629,155
"54279",750139580,160
"54280",750136912,160
"54281",750134640,155
"54282",750133033,160
"54283",750134631,155
"54284",750132333,163
"54285",750133636,160
"54286",750132335,163
"54287",750133133,160
"54288",750140252,155
"54289",750132328,163
"54290",750134638,155
"54291",750132331,163
"54292",750139572,160
"54293",750132246,160
"54294",750133633,160
"54295",750136529,160
"54296",750139588,160
"54297",750136489,160
"54298",750136480,160
"54299",750133021,160
"54300",750133077,160
"54301",750133154,160
"54302",750139574,160
"54303",750139583,160
"54304",750139576,160
"54305",750133144,160
"54306",750139571,160
"54307",750137899,155
"54308",750134637,155
"54309",750138380,155
"54310",750135398,155
"54311",750136517,160
"54312",750136484,160
"54313",750140103,155
"54314",750133158,160
"54315",750139573,160
"54316",750134630,155
"54317",750139586,160
"54318",750133136,160
"54319",750136847,160
"54320",750133157,160
"54321",750139579,160
"54322",750132255,163
"54323",750136515,160
"54324",750134636,155
"54325",750136509,160
"54326",750139581,160
"54327",750136485,160
"54328",750137854,155
"54329",750140257,155
"54330",750136925,160
"54331",750136915,160
"54332",750139577,160
"54333",750132327,163
"54334",750137855,155
"54335",750132594,160
"54336",750134634,155
"54337",750136522,160
"54338",750136851,160
"54339",750136520,160
"54340",750132336,163
"54341",750133139,160
"54342",750140251,155
"54343",750138382,155
"54344",750136843,160
"54345",750136903,160
"54346",750132259,163
"54347",750136907,160
"54348",750133019,160
"54349",750136899,160
"54350",750140292,160
"54351",750136531,160
"54352",750134633,155
"54353",750136527,160
"54354",750138344,163
"54355",750136524,160
"54356",750132325,163
"54357",750133072,160
"54358",750133025,160
"54359",750136850,160
"54360",750133155,160
"54361",750139585,160
"54362",750140286,160
"54363",750132580,160
"54364",750133031,160
"54365",750136526,160
"54366",750132608,160
"54367",750140280,160
"54368",750132247,163
"54369",750136514,160
"54370",750140291,160
"54371",750132256,163
"54372",750136528,160
"54373",750136512,160
"54374",750136852,160
"54375",750140253,155
"54376",750132254,163
"54377",750138387,155
"54378",750135341,163
"54379",750135335,163
"54380",750132610,160
"54381",750140284,160
"54382",750133152,160
"54383",750139582,160
"54384",750161811,160
"54385",750136916,160
"54386",750133164,160
"54387",750136906,160
"54388",750132590,160
"54389",750132588,160
"54390",750135399,155
"54391",750132607,160
"54392",750140290,160
"54393",750138383,155
"54394",750138339,155
"54395",750133611,160
"54396",750136478,160
"54397",750136849,160
"54398",750132334,163
"54399",750136840,160
"54400",750140255,155
"54401",750140288,160
"54402",750136913,160
"54403",750136905,160
"54404",750138379,155
"54405",750132603,160
"54406",750135396,155
"54407",750133081,160
"54408",750132586,160
"54409",750133134,160
"54410",750133138,160
"54411",750135340,163
"54412",750136826,155
"54413",750139584,160
"54414",750136911,160
"54415",750136482,160
"54416",750137898,155
"54417",750132599,160
"54418",750137083,160
"54419",750132613,160
"54420",750140300,155
"54421",750133130,160
"54422",750136487,160
"54423",750133135,160
"54424",750133149,160
"54425",750133612,160
"54426",750133129,160
"54427",750132252,163
"54428",750132615,160
"54429",750136918,160
"54430",750133613,160
"54431",750133071,160
"54432",750137085,160
"54433",750132589,160
"54434",750132249,163
"54435",750136910,160
"54436",750133165,160
"54437",750133151,160
"54438",750132253,163
"54439",750140296,155
"54440",750137897,155
"54441",750136839,160
"54442",750138381,155
"54443",750132585,160
"54444",750140301,160
"54445",750132258,163
"54446",750133156,160
"54447",750138384,155
"54448",750136926,160
"54449",750138347,163
"54450",750135336,163
"54451",750136919,160
"54452",750136927,160
"54453",750133076,160
"54454",750132329,163
"54455",750133132,160
"54456",750140282,160
"54457",750132332,163
"54458",750135338,163
"54459",750136921,160
"54460",750133022,160
"54461",750133147,160
"54462",750136909,160
"54463",750133610,160
"54464",750136518,160
"54465",750133137,160
"54466",750136930,160
"54467",750135402,155
"54468",750133141,160
"54469",750133166,160
"54470",750133635,160
"54471",750136902,160
"54472",750137077,160
"54473",750133074,160
"54474",750136914,160
"54475",750132587,160
"54476",750136923,160
"54477",750133018,160
"54478",750139578,160
"54479",750140283,160
"54480",750138375,155
"54481",750134635,155
"54482",750133073,160
"54483",750133080,160
"54484",750134639,155
"54485",750132592,160
"54486",750132326,163
"54487",750136534,160
"54488",750132597,160
"54489",750133637,160
"54490",750136928,160
"54491",750136490,160
"54492",750133150,160
"54493",750133020,160
"54494",750133024,160
"54495",750133146,160
"54496",750146074,160
"54497",750136920,160
"54498",750135344,163
"54499",750137081,160
"54500",750136904,160
"54501",750132583,160
"54502",750132600,160
"54503",750135345,163
"54504",750136929,160
"54505",750138342,155
"54506",750136922,160
"54507",750133167,160
"54508",750140294,155
"54509",750139575,160
"54510",750133082,160
"54511",750132582,160
"54512",750133614,160
"54513",750132614,160
"54514",750135400,155
"54515",750133168,160
"54516",750133030,160
"54517",750136901,160
"54518",750136486,160
"54519",750132330,163
"54520",750133140,160
"54521",750132248,163
"54522",750136513,160
"54523",750133143,160
"54524",750136507,160
"54525",750134632,155
"54526",750132606,160
"54527",750138376,155
"54528",750132598,160
"54529",750132250,163
"54530",750135397,155
"54531",750140297,155
"54532",750133161,160
"54533",750133078,160
"54534",750136900,160
"54535",750136845,160
"54536",750138374,155
"54537",750132584,160
"54538",750132602,160
"54539",750137078,160
"54540",750135343,163
"54541",750139484,160
"54542",750132581,160
"54543",750132609,160
"54544",750132593,160
"54545",750132612,160
"54546",750137853,155
"54547",750133131,160
"54548",750136917,160
"54549",750137084,160
"54550",750136533,160
"54551",750133634,160
"54552",750132324,160
"54553",750133027,160
"54554",750137079,160
"54555",750133162,160
"54556",750135337,163
"54557",750132595,160
"54558",750132591,160
"54559",750138591,163
"54560",750140285,160
"54561",750133075,160
"54562",750133640,160
"54563",750138385,155
"54564",750136481,160
"54565",750136521,160
"54566",750132611,160
"54567",750133017,160
"54568",750132604,160
"54569",750132579,160
"54570",750133070,160
"54571",750132618,160
"54572",750140295,155
"54573",750139587,160
"54574",750140258,155
"54575",750136483,160
"54576",750137895,155
"54577",750138388,155
"54578",750136908,160
"54579",750140254,155
"54580",750133145,160
"54581",750137896,155
"54582",750133026,160
"54583",750133034,160
"54584",750136530,160
"54585",750133035,160
"54586",750133153,160
"54587",750133028,160
"54588",750133639,160
"54589",750136856,160
"54590",750136479,160
"54591",750136857,160
"54592",750133638,160
"54593",750133159,160
"54594",750136924,160
"54595",750132338,163
"54596",750138341,155
"54597",750138343,163
"54598",750133160,160
"54599",750132251,163
"54600",750136523,160
"54601",750136931,160
"54602",750140281,160
"54603",750138378,155
"54604",750138377,155
"54605",750135395,155
"54606",750133023,160
"54607",750132617,160
"54608",750138346,163
"54609",750137080,160
"54610",750132257,163
"54611",750133032,160
"54612",750136506,160
"54613",750140289,160
"54614",750136846,160
"54615",750132616,160
"54616",750136844,160
"54617",750136516,160
"54618",750138386,155
"54619",750136510,160
"54620",750138340,155
"54621",750136508,160
"54622",750135342,163
"54623",750136519,160
"54624",750133036,160
"54625",750136841,160
"54626",750136854,160
"54627",750138348,163
"54628",750136853,160
"54629",750136488,160
"54630",750136855,160
"54631",750132596,160
"54632",750133641,160
"54633",750133079,160
"54634",750133148,160
"54635",750140299,155
"54636",750136511,160
"54637",750136842,160
"54638",750136525,160
"54639",750133163,160
"54640",750135339,163
"54641",750136532,160
"54642",750136848,160
"54643",750139312,263
"54644",750133206,263
"54645",750133199,263
"54646",750168178,254
"54647",750152041,263
"54648",750138484,254
"54649",750140149,263
"54650",750133204,263
"54651",750133649,263
"54652",750133207,263
"54653",750133187,254
"54654",750138477,254
"54655",750140110,263
"54656",750172893,254
"54657",750134869,263
"54658",750138480,254
"54659",750138483,254
"54660",750177077,254
"54661",750140850,254
"54662",750138481,254
"54663",750138509,254
"54664",750138512,254
"54665",750138511,254
"54666",750140065,263
"54667",750139302,263
"54668",750140112,263
"54669",750138515,254
"54670",750168175,254
"54671",750133120,263
"54672",750133188,263
"54673",750136087,263
"54674",750136080,263
"54675",750133644,263
"54676",750135054,263
"54677",750140061,263
"54678",750135049,263
"54679",750133194,263
"54680",750154272,254
"54681",750138506,254
"54682",750168176,254
"54683",750140109,263
"54684",750140137,263
"54685",750139294,263
"54686",750138522,254
"54687",750135046,263
"54688",750135316,263
"54689",750154583,254
"54690",750138494,254
"54691",750140143,263
"54692",750151723,263
"54693",750133198,263
"54694",750138508,254
"54695",750133587,263
"54696",750139315,263
"54697",750168332,254
"54698",750135312,263
"54699",750136081,263
"54700",750139293,263
"54701",750134628,254
"54702",750136083,263
"54703",750137410,254
"54704",750138475,254
"54705",750171741,254
"54706",750133117,263
"54707",750138514,254
"54708",750138524,254
"54709",750168171,254
"54710",750136078,263
"54711",750140117,263
"54712",750133107,263
"54713",750138526,254
"54714",750140114,263
"54715",750138504,254
"54716",750135315,263
"54717",750136076,263
"54718",750138505,254
"54719",750155644,254
"54720",750139298,263
"54721",750141028,254
"54722",750133189,263
"54723",750136074,263
"54724",750133590,263
"54725",750140147,263
"54726",750133109,263
"54727",750138489,254
"54728",750133127,263
"54729",750137420,254
"54730",750139314,263
"54731",750138502,254
"54732",750135059,263
"54733",750172898,254
"54734",750133184,254
"54735",750138501,254
"54736",750133122,263
"54737",750141567,221
"54738",750137419,254
"54739",750135053,263
"54740",750137423,254
"54741",750158471,263
"54742",750135056,263
"54743",750136075,263
"54744",750135048,263
"54745",750139292,263
"54746",750140118,263
"54747",750134868,263
"54748",750168331,254
"54749",750138503,254
"54750",750138525,254
"54751",750136084,263
"54752",750133177,254
"54753",750133191,263
"54754",750137415,254
"54755",750137424,254
"54756",750137409,254
"54757",750138493,254
"54758",750136079,263
"54759",750133205,263
"54760",750168174,254
"54761",750135052,263
"54762",750133118,263
"54763",750133186,254
"54764",750136088,263
"54765",750133111,263
"54766",750139309,263
"54767",750133583,263
"54768",750137425,254
"54769",750133124,263
"54770",750135047,263
"54771",750135466,254
"54772",750168173,254
"54773",750138513,254
"54774",750138491,254
"54775",750138519,254
"54776",750133114,263
"54777",750136077,263
"54778",750140108,263
"54779",750136082,263
"54780",750139311,263
"54781",750136085,263
"54782",750136086,263
"54783",750137408,254
"54784",750139591,254
"54785",750137413,254
"54786",750138482,254
"54787",750139303,263
"54788",750138520,254
"54789",750135058,263
"54790",750139306,263
"54791",750133591,263
"54792",750133178,254
"54793",750133116,263
"54794",750133182,254
"54795",750133582,263
"54796",750140146,263
"54797",750133921,254
"54798",750135045,263
"54799",750133112,263
"54800",750133201,263
"54801",750142339,254
"54802",750172894,254
"54803",750168172,254
"54804",750133113,263
"54805",750140148,263
"54806",750139313,263
"54807",750140141,263
"54808",750140138,263
"54809",750133126,263
"54810",750135051,263
"54811",750138479,254
"54812",750133202,263
"54813",750140063,263
"54814",750138492,254
"54815",750133643,263
"54816",750133192,263
"54817",750134867,263
"54818",750133203,263
"54819",750133586,263
"54820",750139301,263
"54821",750136832,263
"54822",750140150,263
"54823",750138073,221
"54824",750140062,263
"54825",750139592,254
"54826",750134863,263
"54827",750133190,263
"54828",750133208,263
"54829",750138490,254
"54830",750133589,263
"54831",750133195,263
"54832",750136833,263
"54833",750139270,254
"54834",750133579,263
"54835",750139594,254
"54836",750133651,263
"54837",750138478,254
"54838",750140140,263
"54839",750139600,254
"54840",750135313,263
"54841",750134870,263
"54842",750138521,254
"54843",750140145,263
"54844",750144386,263
"54845",750134871,263
"54846",750133650,263
"54847",750133642,263
"54848",750139310,263
"54849",750135050,263
"54850",750133647,263
"54851",750135314,263
"54852",750134862,263
"54853",750140139,263
"54854",750172897,254
"54855",750133185,254
"54856",750177605,254
"54857",750133925,254
"54858",750133200,263
"54859",750172896,254
"54860",750138523,254
"54861",750135321,263
"54862",750135320,263
"54863",750139328,263
"54864",750137406,254
"54865",750133121,263
"54866",750134860,263
"54867",750138507,254
"54868",750133197,263
"54869",750134866,263
"54870",750133115,263
"54871",750133196,263
"54872",750139267,254
"54873",750135318,263
"54874",750140142,263
"54875",750139590,254
"54876",750135060,263
"54877",750135311,263
"54878",750138476,254
"54879",750152040,263
"54880",750139297,263
"54881",750133110,263
"54882",750140111,263
"54883",750138510,254
"54884",750133922,254
"54885",750137427,254
"54886",750139597,254
"54887",750140113,263
"54888",750133645,263
"54889",750139596,254
"54890",750135055,263
"54891",750139321,263
"54892",750139602,254
"54893",750135057,263
"54894",750135465,254
"54895",750139268,254
"54896",750138074,221
"54897",750133125,263
"54898",750133923,254
"54899",750140066,263
"54900",750172895,254
"54901",750140115,263
"54902",750133183,254
"54903",750139308,263
"54904",750139599,254
"54905",750133652,263
"54906",750134864,263
"54907",750133584,263
"54908",750140064,263
"54909",750133924,254
"54910",750133588,263
"54911",750133578,263
"54912",750137421,254
"54913",750135319,263
"54914",750133581,263
"54915",750139601,254
"54916",750133580,263
"54917",750133108,263
"54918",750149910,254
"54919",750139274,254
"54920",750140144,263
"54921",750135317,263
"54922",750139272,254
"54923",750133193,263
"54924",750134865,263
"54925",750137417,254
"54926",750140151,263
"54927",750134861,263
"54928",750133585,263
"54929",750139598,254
"54930",750140060,263
"54931",750133577,263
"54932",750139324,263
"54933",750139322,263
"54934",750139593,254
"54935",750132395,255
"54936",750133379,163
"54937",750140186,255
"54938",750132400,255
"54939",750135143,255
"54940",750139653,255
"54941",750133392,163
"54942",750132730,255
"54943",750132216,255
"54944",750139669,255
"54945",750136618,255
"54946",750133393,163
"54947",750134418,255
"54948",750135149,255
"54949",750132237,255
"54950",750135430,163
"54951",750135153,255
"54952",750132310,255
"54953",750132241,255
"54954",750135152,255
"54955",750136629,255
"54956",750135155,255
"54957",750136541,255
"54958",750135151,255
"54959",750132302,255
"54960",750132230,255
"54961",750136616,255
"54962",750132223,255
"54963",750135146,255
"54964",750132231,255
"54965",750135148,255
"54966",750135377,255
"54967",750135150,255
"54968",750136548,255
"54969",750135157,255
"54970",750132225,255
"54971",750134175,255
"54972",750132222,255
"54973",750133384,163
"54974",750136778,163
"54975",750139710,255
"54976",750136793,255
"54977",750135156,255
"54978",750135159,255
"54979",750139719,255
"54980",750132729,255
"54981",750135393,255
"54982",750132728,255
"54983",750135147,255
"54984",750145459,255
"54985",750133382,163
"54986",750132227,255
"54987",750132367,255
"54988",750143636,255
"54989",750132236,255
"54990",750139662,255
"54991",750137442,163
"54992",750132727,255
"54993",750136772,163
"54994",750136139,255
"54995",750139705,255
"54996",750132215,255
"54997",750132226,255
"54998",750132403,255
"54999",750132283,255
"55000",750135145,255
"55001",750136761,163
"55002",750140193,255
"55003",750132290,255
"55004",750137445,163
"55005",750132303,255
"55006",750139686,255
"55007",750132234,255
"55008",750136329,255
"55009",750132245,255
"55010",750139675,255
"55011",750132731,255
"55012",750136628,255
"55013",750136494,255
"55014",750133368,163
"55015",750136546,255
"55016",750132218,255
"55017",750136774,163
"55018",750132285,255
"55019",750139652,255
"55020",750135449,255
"55021",750136332,255
"55022",750137444,163
"55023",750132224,255
"55024",750132238,255
"55025",750135387,255
"55026",750139714,255
"55027",750132288,255
"55028",750136498,255
"55029",750132363,255
"55030",750136776,163
"55031",750135456,255
"55032",750136769,163
"55033",750134176,255
"55034",750136622,255
"55035",750136337,255
"55036",750132726,255
"55037",750157854,255
"55038",750132232,255
"55039",750136492,255
"55040",750132732,255
"55041",750135144,255
"55042",750135370,163
"55043",750136557,255
"55044",750132305,255
"55045",750132284,255
"55046",750136233,255
"55047",750132289,255
"55048",750136554,255
"55049",750136237,255
"55050",750134191,255
"55051",750139684,255
"55052",750136552,255
"55053",750139716,255
"55054",750136617,255
"55055",750135141,255
"55056",750134419,255
"55057",750139717,255
"55058",750132369,255
"55059",750132240,255
"55060",750136789,255
"55061",750135379,255
"55062",750136327,255
"55063",750136336,255
"55064",750132242,255
"55065",750135428,163
"55066",750136544,255
"55067",750135067,255
"55068",750135432,255
"55069",750133373,163
"55070",750139713,255
"55071",750133371,163
"55072",750136764,163
"55073",750132299,255
"55074",750135454,255
"55075",750140189,255
"55076",750135392,255
"55077",750132370,255
"55078",750136555,255
"55079",750172659,255
"55080",750133388,163
"55081",750132221,255
"55082",750136497,255
"55083",750135436,255
"55084",750136491,255
"55085",750135453,255
"55086",750136790,255
"55087",750136235,255
"55088",750136333,255
"55089",750136775,163
"55090",750132217,255
"55091",750135062,255
"55092",750135452,255
"55093",750163389,163
"55094",750133965,255
"55095",750135371,163
"55096",750139715,255
"55097",750139695,255
"55098",750132394,255
"55099",750145458,255
"55100",750136542,255
"55101",750135375,255
"55102",750136330,255
"55103",750139508,255
"55104",750136331,255
"55105",750132235,255
"55106",750135063,255
"55107",750133378,163
"55108",750136627,255
"55109",750139709,255
"55110",750136632,255
"55111",750133963,255
"55112",750133552,255
"55113",750133966,255
"55114",750133961,255
"55115",750132243,255
"55116",750139660,255
"55117",750136137,255
"55118",750136788,255
"55119",750135433,255
"55120",750136762,163
"55121",750136620,255
"55122",750139685,255
"55123",750132309,255
"55124",750135457,255
"55125",750133376,163
"55126",750140191,255
"55127",750133370,163
"55128",750133391,163
"55129",750136553,255
"55130",750135437,255
"55131",750136338,255
"55132",750135065,255
"55133",750135450,255
"55134",750136142,255
"55135",750132396,255
"55136",750132401,255
"55137",750139507,255
"55138",750136549,255
"55139",750134417,255
"55140",750139703,255
"55141",750134553,255
"55142",750134415,255
"55143",750134549,255
"55144",750133366,163
"55145",750132364,255
"55146",750134554,255
"55147",750136543,255
"55148",750139696,255
"55149",750136496,255
"55150",750136630,255
"55151",750133554,255
"55152",750133962,255
"55153",750139657,255
"55154",750132282,255
"55155",750132371,255
"55156",750135435,255
"55157",750139694,255
"55158",750136619,255
"55159",750132366,255
"55160",750133389,163
"55161",750141044,255
"55162",750136495,255
"55163",750139674,255
"55164",750132304,255
"55165",750133380,163
"55166",750139692,255
"55167",750136771,163
"55168",750139711,255
"55169",750136334,255
"55170",750136624,255
"55171",750132300,255
"55172",750133387,163
"55173",750132307,255
"55174",750135372,163
"55175",750139659,255
"55176",750133558,255
"55177",750132244,255
"55178",750135434,255
"55179",750135154,255
"55180",750135451,255
"55181",750134550,255
"55182",750134178,255
"55183",750132281,255
"55184",750132306,255
"55185",750135378,255
"55186",750136138,255
"55187",750139690,255
"55188",750158508,163
"55189",750132368,255
"55190",750135429,163
"55191",750136626,255
"55192",750136792,255
"55193",750133549,255
"55194",750132301,255
"55195",750139663,255
"55196",750140185,255
"55197",750140188,255
"55198",750132287,255
"55199",750132286,255
"55200",750135391,255
"55201",750136335,255
"55202",750133548,255
"55203",750139677,255
"55204",750139670,255
"55205",750136236,255
"55206",750136767,163
"55207",750136556,255
"55208",750139691,255
"55209",750133377,163
"55210",750134410,255
"55211",750134412,255
"55212",750136623,255
"55213",750136773,163
"55214",750135390,255
"55215",750136763,163
"55216",750135066,255
"55217",750132362,255
"55218",750133369,163
"55219",750133367,163
"55220",750132308,255
"55221",750134556,255
"55222",750132239,255
"55223",750139522,255
"55224",750135394,255
"55225",750132397,255
"55226",750133555,255
"55227",750136140,255
"55228",750136550,255
"55229",750139701,255
"55230",750139683,255
"55231",750136777,163
"55232",750136141,255
"55233",750132402,255
"55234",750133374,163
"55235",750133372,163
"55236",750133394,163
"55237",750139698,255
"55238",750136631,255
"55239",750133383,163
"55240",750134190,255
"55241",750132404,255
"55242",750136493,255
"55243",750139712,255
"55244",750134409,255
"55245",750139673,255
"55246",750136551,255
"55247",750139680,255
"55248",750132220,255
"55249",750139654,255
"55250",750134551,255
"55251",750135374,255
"55252",750132219,255
"55253",750132280,163
"55254",750134177,255
"55255",750139664,255
"55256",750133375,163
"55257",750136612,255
"55258",750136613,255
"55259",750134407,255
"55260",750134408,255
"55261",750134422,255
"55262",750132279,163
"55263",750139688,255
"55264",750139655,255
"55265",750139661,255
"55266",750135158,255
"55267",750136545,255
"55268",750135455,255
"55269",750139667,255
"55270",750133386,163
"55271",750139678,255
"55272",750135061,255
"55273",750136791,255
"55274",750134420,255
"55275",750134413,255
"55276",750132233,255
"55277",750136615,255
"55278",750139697,255
"55279",750142525,255
"55280",750136766,163
"55281",750139682,255
"55282",750139704,255
"55283",750133556,255
"55284",750135388,255
"55285",750139681,255
"55286",750134416,255
"55287",750132398,255
"55288",750162929,163
"55289",750132312,255
"55290",750135142,255
"55291",750135389,255
"55292",750140192,255
"55293",750140187,255
"55294",750136614,255
"55295",750134411,255
"55296",750139665,255
"55297",750139702,255
"55298",750134182,255
"55299",750132365,255
"55300",750134552,255
"55301",750136547,255
"55302",750134414,255
"55303",750133550,255
"55304",750135376,255
"55305",750135431,255
"55306",750133390,163
"55307",750134421,255
"55308",750139676,255
"55309",750139658,255
"55310",750139679,255
"55311",750139706,255
"55312",750139672,255
"55313",750135438,255
"55314",750132311,255
"55315",750136625,255
"55316",750133557,255
"55317",750139666,255
"55318",750143637,255
"55319",750139689,255
"55320",750133964,255
"55321",750139687,255
"55322",750139668,255
"55323",750136765,163
"55324",750139718,255
"55325",750134548,255
"55326",750139656,255
"55327",750134555,255
"55328",750135373,255
"55329",750139693,255
"55330",750135386,255
"55331",750132399,255
"55332",750136768,163
"55333",750136794,255
"55334",750139699,255
"55335",750139720,255
"55336",750134179,255
"55337",750134181,255
"55338",750140190,255
"55339",750133547,255
"55340",750134180,255
"55341",750139671,255
"55342",750136234,255
"55343",750136621,255
"55344",750136136,255
"55345",750133551,255
"55346",750133553,255
"55347",750136143,255
"55348",750123773,258
"55349",750129106,258
"55350",750129632,258
"55351",750124060,258
"55352",750123558,258
"55353",750128931,258
"55354",750129724,258
"55355",750128922,258
"55356",750123540,258
"55357",750123548,258
"55358",750123299,258
"55359",750123066,258
"55360",750129628,258
"55361",750123421,258
"55362",750129108,258
"55363",750129104,258
"55364",750123780,258
"55365",750128909,258
"55366",750129113,258
"55367",750128696,258
"55368",750123557,258
"55369",750123432,258
"55370",750128711,258
"55371",750129102,258
"55372",750127779,258
"55373",750123419,258
"55374",750128915,258
"55375",750123553,258
"55376",750121307,258
"55377",750127780,258
"55378",750123440,258
"55379",750123270,258
"55380",750123541,258
"55381",750128943,258
"55382",750123431,258
"55383",750129629,258
"55384",750129633,258
"55385",750129642,258
"55386",750123435,258
"55387",750123563,258
"55388",750123550,258
"55389",750127775,258
"55390",750127242,258
"55391",750121009,258
"55392",750121163,258
"55393",750128913,258
"55394",750128699,258
"55395",750122068,258
"55396",750123765,258
"55397",750123560,258
"55398",750128694,258
"55399",750123551,258
"55400",750128937,258
"55401",750173593,258
"55402",750128709,258
"55403",750123556,258
"55404",750121011,258
"55405",750129107,258
"55406",750129639,258
"55407",750123770,258
"55408",750123779,258
"55409",750123258,258
"55410",750125131,258
"55411",750123438,258
"55412",750121118,258
"55413",750125065,258
"55414",750123065,258
"55415",750127237,258
"55416",750128698,258
"55417",750127238,258
"55418",750123547,258
"55419",750123294,258
"55420",750121007,258
"55421",750123546,258
"55422",750123442,258
"55423",750123445,258
"55424",750129690,258
"55425",750123554,258
"55426",750128932,258
"55427",750128939,258
"55428",750123543,258
"55429",750127236,258
"55430",750122081,258
"55431",750121005,258
"55432",750128884,258
"55433",750123564,258
"55434",750125069,258
"55435",750129636,258
"55436",750125880,258
"55437",750123415,258
"55438",750122083,258
"55439",750123063,258
"55440",750121161,258
"55441",750128926,258
"55442",750121304,258
"55443",750128930,258
"55444",750123555,258
"55445",750128878,258
"55446",750128908,258
